,id,release,release_date,opening_revenue,original_language,budget,origin_country,production_companies,runtime,is_series,num_production_companies,release_month_1,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director,director_xp,director_rating_median,director_rating_max,writer,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel,genres,belongs_to_collection.id,belongs_to_collection.name,imdb_id
316,5820,The Sentinel,4/19/2006,14367854,en,60000000,['US'],"[{'id': 28537, 'logo_path': None, 'name': 'Sentinel Productions', 'origin_country': ''}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 33433, 'logo_path': None, 'name': 'Furthur Films', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 445, 'logo_path': None, 'name': 'Major Studio Partners', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",108,0,788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,40,198,10,47640,4,6.8,7.411,47641,3.5,7,5.698,7.095,7,2,4,34,1,"[{'id': 18, 'name': 'Drama'}]",,,tt0454921
317,10067,The Shaggy Dog,3/9/2006,16310058,en,50000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 10227, 'logo_path': '/3YfRy3DBl4abcqkzGx4RVNz12yl.png', 'name': 'Mandeville Films', 'origin_country': 'US'}, {'id': 12626, 'logo_path': None, 'name': 'Boxing Cat Films', 'origin_country': 'US'}]",98,0,318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,190,10,53177,17,6.2,7.585,62756,8,147,5.984,10,8,8,1,31,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,,tt0436697
318,10781,The Texas Chainsaw Massacre: The Beginning,10/5/2006,19150000,en,16000000,['US'],"[{'id': 56620, 'logo_path': None, 'name': 'Texas Chainsaw Productions', 'origin_country': ''}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1633, 'logo_path': None, 'name': 'Next Entertainment', 'origin_country': 'US'}, {'id': 2481, 'logo_path': '/vOQg26GjR0LnkN1Ph9uyog1UuOE.png', 'name': 'Platinum Dunes', 'origin_country': 'US'}, {'id': 23653, 'logo_path': None, 'name': 'Vortex/Henkel/Hooper', 'origin_country': ''}]",91,1,494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1233,6.273,6,86,10,66739,4,5.8,8.5,57703,4.5,9,6.4,7.531,22,3,25,118,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,,tt0433442
319,9708,The Wicker Man,8/31/2006,9610204,en,40000000,['US'],"[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}, {'id': 10885, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'origin_country': ''}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 214742, 'logo_path': None, 'name': 'Emmett/Furla Films', 'origin_country': ''}]",102,0,727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,42,233,10,58689,13,6,6.697,1934223,9.5,34,6.05,7.7,41,4,22,178,1,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",53159,The Santa Clause Collection,tt0452681
320,9904,The Wild,4/6/2006,9684809,en,80000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 58323, 'logo_path': None, 'name': 'C.O.R.E. Feature Animation', 'origin_country': ''}, {'id': 1836, 'logo_path': None, 'name': 'Contrafilm', 'origin_country': 'US'}, {'id': 58324, 'logo_path': None, 'name': 'Hoytyboy Pictures', 'origin_country': ''}, {'id': 58325, 'logo_path': None, 'name': 'Nigel Productions', 'origin_country': ''}, {'id': 108797, 'logo_path': None, 'name': 'Sir Zip Studios', 'origin_country': ''}]",95,0,543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,63,375,10,60207,4,7.7,8.119,7398,9,60,5.6,7.9,24,11,26,108,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,,tt0443632
321,9958,Trailer Park Boys: The Movie,10/6/2006,1200000,en,5000000,"['CA', 'US']","[{'id': 2514, 'logo_path': '/zEyrFF8Nn325PXG0Q9j7my0JqIJ.png', 'name': 'Alliance Films', 'origin_country': 'CA'}]",95,1,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2640,7.1,6,43,10,60962,8,7.1,7.7,60966,2,12,7.1,7.7,1,3,1,7,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,,tt0393735
322,9796,Turistas,12/1/2006,3582554,en,10000000,['US'],"[{'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 2890, 'logo_path': '/sylRB38BNx3YFW3T6qV9RAXH3UU.png', 'name': 'Fox Atomic', 'origin_country': 'US'}, {'id': 7420, 'logo_path': None, 'name': 'Stone Village Pictures', 'origin_country': ''}, {'id': 22458, 'logo_path': None, 'name': 'BoZ Productions', 'origin_country': ''}]",93,0,395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,26,7.8,57082,11,6,6.722,59326,3,3,5.6,6.4,19,1,33,98,0,"[{'id': 27, 'name': 'Horror'}]",425175,Texas Chainsaw (Reboot) Collection,tt0420294
323,9920,Ultraviolet,3/3/2006,9064880,en,30000000,['US'],"[{'id': 8003, 'logo_path': None, 'name': 'Ultravi Productions', 'origin_country': 'US'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 194859, 'logo_path': '/pG7MJ556xsjrvVosg4TWmMLWV9v.png', 'name': 'Salon Films', 'origin_country': 'HK'}]",87,0,310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,24,59,10,13927,10,6.1345,7.044,1904052,7.5,15,6.15,7.044,32,2,23,165,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,,tt0450345
324,18147,Unaccompanied Minors,12/8/2006,5815474,en,26000000,['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}]",90,0,359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,42,7.509,116805,5,5.8,6.9,3862902,0,0,0,0,13,3,5,56,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,,tt0405469
325,834,Underworld: Evolution,1/12/2006,26857181,en,50000000,['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}]",106,1,231,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,846,6.8,18,140,9.5,3950,2,6.8,6.8,3950,4,23,6.8,6.8,32,7,17,207,0,"[{'id': 35, 'name': 'Comedy'}]",101385,Trailer Park Boys Collection,tt0425601
326,9829,United 93,4/28/2006,11478360,en,15000000,"['US', 'GB']","[{'id': 737, 'logo_path': '/dK1GZ1u4our8sJW0Sts1JHeNSLn.png', 'name': 'Sidney Kimmel Entertainment', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 221513, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'US'}]",111,0,473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,15,7.3,25598,14,5.7,7.325,25598,14,14,5.7,7.325,36,1,27,162,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,,tt0454970
327,752,V for Vendetta,2/23/2006,25642340,en,54000000,['US'],"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 450, 'logo_path': '/5SQqMrfCZPWdVE0q25DISvKwToE.png', 'name': 'Anarchos Productions', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 23889, 'logo_path': None, 'name': 'Fünfte Babelsberg Film', 'origin_country': ''}, {'id': 213688, 'logo_path': None, 'name': 'Warner Bros. Productions', 'origin_country': 'GB'}, {'id': 165407, 'logo_path': '/5fnvtywvYSkskSJr99VcR3x9RTE.png', 'name': 'DC Vertigo', 'origin_country': 'US'}]",132,0,641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,69,342,10,11266,17,6.567,8.218,11449,27,58,7.054,8.218,36,4,28,290,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,,tt0370032
328,13771,Venus,9/2/2006,35604,en,0,['GB'],"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]",95,0,220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,87.5,325,10,7017,9,5.7,7.3,68720,10,10,6.1,6.7,8,1,8,51,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,,tt0488658
329,9917,Waist Deep,6/23/2006,9452000,en,0,['US'],"[{'id': 4381, 'logo_path': None, 'name': 'RSVP Productions', 'origin_country': ''}, {'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 1224, 'logo_path': None, 'name': 'Intrepid Pictures', 'origin_country': 'US'}]",97,0,251,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.5,38,10,6198,4,6.319,6.638,60470,4,17,5.8,7.5,10,3,1,39,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2326,Underworld Collection,tt0401855
330,11170,We Are Marshall,12/12/2006,6114264,en,65000000,['US'],"[{'id': 4022, 'logo_path': '/q6Xts6ztGkTHrY1WfHttlhL3Pfc.png', 'name': 'Wonderland Sound and Vision', 'origin_country': 'US'}, {'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",124,0,472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34,178,10,36425,6,5.8,8,1353899,0,0,0,0,6,2,1,14,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",,,tt0475276
331,10053,When a Stranger Calls,2/3/2006,21607203,en,15000000,['US'],"[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}]",87,0,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,75,8.217,12786,5,6.387,7.4,62556,18,36,5.2695,6.9,5,3,1,26,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,,tt0434409
332,35199,Wordplay,6/26/2006,32847,en,0,['US'],"[{'id': 196640, 'logo_path': None, 'name': ""O'Malley Creadon Productions"", 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 307, 'logo_path': '/gUi3pAUznQJpR296lw4mSVbB7zx.png', 'name': 'IFC Films', 'origin_country': 'US'}]",94,0,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43.5,87,10,116330,1,4,4,116330,1,1,4,4,0,2,1,6,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,tt0489327
333,1852,World Trade Center,8/9/2006,18730762,en,65000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 215, 'logo_path': '/tQyeqkCj24krhY2W8qeAztcOS37.png', 'name': 'Double Feature Films', 'origin_country': 'US'}, {'id': 763, 'logo_path': '/mCnIVkImjm8rUxIpGR5NgrGlIYL.png', 'name': 'Intermedia', 'origin_country': 'GB'}, {'id': 20396, 'logo_path': None, 'name': 'Kernos Filmproduktionsgesellschaft & Company', 'origin_country': ''}, {'id': 4198, 'logo_path': None, 'name': 'Ixtlan', 'origin_country': ''}]",129,0,525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,28,156,8.5,1152,70,6.75,8.2,4527314,0,0,0,0,37,2,34,246,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,,tt0456020
334,36668,X-Men: The Last Stand,5/24/2006,102750665,en,210000000,['US'],"[{'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}]",104,1,350,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1123,7.034,46,275,10,11091,16,6.45,10,11092,7.5,15,5.765,7.034,19,2,22,252,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,,tt0758794
335,1819,"You, Me and Dupree",7/13/2006,21525560,en,54000000,['US'],"[{'id': 59957, 'logo_path': None, 'name': 'MMCB Film Produktion 2004', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 11844, 'logo_path': None, 'name': 'Kaplan/Perrone Entertainment', 'origin_country': ''}]",108,0,304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,157,10,19271,9,0,6.08,19273,0,0,0,0,26,1,23,158,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,,tt0455857
336,14113,Zoom,8/11/2006,4510408,en,75600000,['US'],"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 598, 'logo_path': None, 'name': 'Team Todd', 'origin_country': 'US'}, {'id': 12626, 'logo_path': None, 'name': 'Boxing Cat Films', 'origin_country': 'US'}]",83,0,279,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,30,171,8.6,18357,13,5.3,6.5,1617621,2,75,4.4,7.1,11,4,6,122,1,"[{'id': 99, 'name': 'Documentary'}]",,,tt0492506
337,1271,300,3/7/2007,70885301,en,65000000,['US'],"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 2994, 'logo_path': '/jg4nWIIjQ49APUHqTWZ09gArhF8.png', 'name': 'Hollywood Gang Productions', 'origin_country': 'US'}, {'id': 2995, 'logo_path': '/drzD5Yq9aQuDEbNxlTAhmlL2izx.png', 'name': 'Atmosphere Entertainment MM', 'origin_country': 'US'}, {'id': 7636, 'logo_path': '/e6uCvCNTf0nnery1iaQh6QSgpbn.png', 'name': 'Nimar Studios', 'origin_country': 'BG'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 9995, 'logo_path': '/mAIGhOYhN4N2N0F7p4dbKhgXf3l.png', 'name': 'Cruel & Unusual Films', 'origin_country': 'US'}]",116,0,831,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,115,8.5,15217,6,5,7.1,2293,6,19,6,8,23,4,20,242,1,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",,,tt0469641
338,3021,1408,6/22/2007,20617667,en,25000000,['US'],"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]",112,0,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44,248,10,29605,15,5.8,7.3,3027,13,129,5.9,10,30,4,25,141,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",748,X-Men Collection,tt0376994
339,1562,28 Weeks Later,4/26/2007,9807292,en,15000000,['GB'],"[{'id': 284, 'logo_path': '/6a26if3IKy7mlrQuGHHVp6ufQtF.png', 'name': 'DNA Films', 'origin_country': 'GB'}, {'id': 359, 'logo_path': None, 'name': 'Figment Films', 'origin_country': ''}, {'id': 785, 'logo_path': None, 'name': 'Sociedad General de Cine S.A.', 'origin_country': ''}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 2890, 'logo_path': '/sylRB38BNx3YFW3T6qV9RAXH3UU.png', 'name': 'Fox Atomic', 'origin_country': 'US'}, {'id': 10890, 'logo_path': '/nArKcIpEuzprmCV6AU0nCGZCrTT.png', 'name': 'Koan', 'origin_country': 'US'}]",100,1,608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1638,7.2,20,106,7.968,17597,5,5,6.5,17603,4,19,5.6,6.7,11,4,11,209,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,,tt0463034
340,5176,3:10 to Yuma,9/6/2007,14035033,en,55000000,['US'],"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 84, 'logo_path': None, 'name': 'Tree Line Films', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 10880, 'logo_path': None, 'name': 'Yuma', 'origin_country': 'US'}]",122,0,379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33,202,9.2,366,14,6.78,7.565,2235,7.5,56,5.75,9.5,12,4,17,105,0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,,tt0383060
341,4513,30 Days of Night,10/17/2007,15951902,en,30000000,"['US', 'NZ']","[{'id': 24339, 'logo_path': None, 'name': 'HorrorFlix', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 768, 'logo_path': None, 'name': 'Ghost House Pictures', 'origin_country': 'US'}, {'id': 552, 'logo_path': '/9dGdLfm3GteWeUDtD9c9tvlidUG.png', 'name': 'Dark Horse Entertainment', 'origin_country': 'US'}, {'id': 181992, 'logo_path': None, 'name': 'Mandate International', 'origin_country': 'US'}]",113,0,492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,146,10,27571,6,2.75,6.8,37622,5.5,11,6.4,7.806,21,4,9,117,1,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",125570,300 Collection,tt0416449
342,1988,A Mighty Heart,6/22/2007,3948863,en,16000000,"['GB', 'US']","[{'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 163, 'logo_path': None, 'name': 'Revolution Films', 'origin_country': 'GB'}, {'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}]",108,0,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,140,10,172,32,6.15,8.5,20457,0,0,0,0,4,2,2,17,1,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,,tt0450385
343,4688,Across the Universe,9/14/2007,667784,en,45000000,['US'],"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 598, 'logo_path': None, 'name': 'Team Todd', 'origin_country': 'US'}, {'id': 87390, 'logo_path': None, 'name': 'Gross Entertainment', 'origin_country': ''}, {'id': 37298, 'logo_path': None, 'name': 'Sound Films', 'origin_country': ''}]",133,0,359,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,38,7.5,16391,12,6.5,8,38937,33,66,6.1,7.3,22,2,29,174,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1565,28 Days/Weeks Later Collection,tt0463854
