,id,release,release_date,opening_revenue,percent_of_total_revenue,opening_theaters,genre_ids,original_language,popularity,vote_average,vote_count,budget,genres,imdb_id,origin_country,production_companies,production_countries,revenue,runtime,belongs_to_collection.id,belongs_to_collection.name,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director,director_xp,director_rating_median,director_rating_max,writer,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel
460,10090,Reno 911!: Miami,2007-02-23,"$10,273,477",50.50%,"2,702","[28, 35, 80]",en,12.558,5.781,240,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0499554,['US'],"[{'id': 37845, 'logo_path': None, 'name': 'Principato-Young Entertainment', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 7480, 'logo_path': None, 'name': 'Comedy Central Films', 'origin_country': 'US'}, {'id': 89635, 'logo_path': None, 'name': 'High Sierra Carpeting', 'origin_country': 'US'}, {'id': 216, 'logo_path': '/iKPzC6YxqNAk6fMoTtFhIF5p6yw.png', 'name': 'Jersey Films', 'origin_country': 'US'}, {'id': 215, 'logo_path': '/tQyeqkCj24krhY2W8qeAztcOS37.png', 'name': 'Double Feature Films', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20342161,83,1054534.0,Reno 911! Collection,1.0,0.0,0.0,5.0,62.0,8.181,59413.0,7.0,5.775,6.582,59413.0,7.0,14.0,5.775,7.0,11.0,3.0,11.0,32.0,0.0
461,7737,Resident Evil: Extinction,2007-09-20,"$23,678,580",46.80%,"2,828","[27, 28, 878]",en,8.778,6.308,4108,45000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0432021,['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 248, 'logo_path': None, 'name': 'Impact Pictures', 'origin_country': 'GB'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",148400000,94,17255.0,Resident Evil Collection,3.0,1105.0,6.4,15.0,94.0,10.0,52968.0,25.0,5.9,10.0,4014.0,18.0,18.0,5.9,6.637,24.0,1.0,21.0,233.0,0.0
462,5174,Rush Hour 3,2007-08-08,"$50,237,000",-,"3,778","[28, 35, 80]",en,49.052,6.5,3252,140000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0293564,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 961, 'logo_path': None, 'name': 'Roger Birnbaum Productions', 'origin_country': ''}, {'id': 139921, 'logo_path': None, 'name': 'Arthur Sarkissian Productions', 'origin_country': 'US'}, {'id': 197243, 'logo_path': None, 'name': 'Unlike Film Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",258097122,90,90863.0,Rush Hour Collection,3.0,2196.0,6.7,70.0,405.0,9.0,11091.0,19.0,6.2,10.0,21634.0,7.0,14.0,6.2,9.0,6.0,2.0,1.0,36.0,0.0
463,663,Saw IV,2007-10-25,"$31,756,764",50.20%,"3,183","[27, 53, 80]",en,38.899,6.2,3720,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0890870,['US'],"[{'id': 2061, 'logo_path': '/o9LbN33hRaj4qcebUv1bikyXeoB.png', 'name': 'Twisted Pictures', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",139352633,93,656.0,Saw Collection,4.0,364.0,6.404,13.0,128.0,8.459,2675.0,10.0,6.114,6.6,2127.0,3.0,36.0,6.404,7.421,14.0,7.0,15.0,86.0,0.0
464,16322,Sea Monsters: A Prehistoric Adventure,2007-09-27,"$605,722",2.60%,252,[99],en,2.257,6.5,22,0,"[{'id': 99, 'name': 'Documentary'}]",tt1027743,['US'],"[{'id': 114038, 'logo_path': '/hgVQE5KwqBhYPKLC9lZmE6zarco.png', 'name': 'National Geographic Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,40,,,1.0,0.0,0.0,4.0,74.0,10.0,80370.0,12.0,6.35,9.0,,,,,,0.0,0.0,1.0,3.0,0.0
465,4141,Shoot 'Em Up,2007-07-26,"$5,450,000",-,"2,108","[28, 53, 35, 80]",en,22.418,6.5,1843,39000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0465602,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 12087, 'logo_path': None, 'name': 'Angry Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",26800000,86,,,1.0,0.0,0.0,42.0,202.0,10.0,24949.0,17.0,5.5,6.906,24949.0,17.0,17.0,5.5,6.906,8.0,1.0,1.0,171.0,0.0
466,7485,Shooter,2007-03-22,"$14,523,571",30.90%,"2,806","[18, 28, 53]",en,48.604,7.119,4862,61000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0822854,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 57421, 'logo_path': None, 'name': 'Grosvenor Park Impact Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",95700000,124,,,1.0,0.0,0.0,24.0,260.0,10.0,20907.0,9.0,6.232,7.503,19241.0,4.0,4.0,6.154,7.465,6.0,2.0,2.0,31.0,1.0
467,810,Shrek the Third,2007-05-17,"$121,629,270",37.70%,"4,122","[14, 12, 16, 35, 10751]",en,87.522,6.298,8929,160000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0413267,['US'],"[{'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 520, 'logo_path': '/pU7YTI9FfrICurXpl5V9TfCO0oJ.png', 'name': 'Pacific Data Images', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",813367380,93,2150.0,Shrek Collection,3.0,1093.0,7.3,52.0,282.0,10.0,12098.0,4.0,7.3,7.743,12106.0,11.0,113.0,6.687,10.0,19.0,10.0,1.0,46.0,0.0
468,2359,Sicko,2007-05-18,"$68,969",0.30%,1,"[99, 35, 18]",en,22.203,7.356,696,9000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0386032,['US'],"[{'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 26137, 'logo_path': None, 'name': 'Dog Eat Dog Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24538513,123,,,1.0,0.0,0.0,20.5,41.0,7.7,17087.0,31.0,7.0,7.53,17087.0,62.0,62.0,7.0,7.53,6.0,2.0,3.0,24.0,0.0
469,559,Spider-Man 3,2007-05-01,"$151,116,516",44.90%,"4,252","[28, 12, 878]",en,73.332,6.432,14003,258000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0413300,['US'],"[{'id': 326, 'logo_path': None, 'name': 'Laura Ziskin Productions', 'origin_country': 'US'}, {'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",894983373,139,556.0,Spider-Man Collection,3.0,1040.0,7.3,27.0,139.0,10.0,7623.0,58.0,5.75,7.6,7625.0,18.0,250.0,5.9,7.9,24.0,8.0,9.0,108.0,0.0
470,2270,Stardust,2007-08-09,"$9,169,779",23.70%,"2,540","[12, 14, 10749, 10751]",en,38.926,7.274,4008,70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",tt0486655,"['US', 'GB']","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 5374, 'logo_path': '/pMUiImmYANjZUlZFiZMWziQDSs6.png', 'name': 'Marv', 'origin_country': 'GB'}, {'id': 23420, 'logo_path': None, 'name': 'Vaughn Productions', 'origin_country': ''}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",137500000,127,,,1.0,0.0,0.0,20.0,103.0,10.0,957.0,7.0,6.9,8.12,23446.0,5.5,11.0,6.4,8.12,19.0,3.0,14.0,94.0,1.0
471,1931,Stomp the Yard,2007-05-16,"$21,833,312",35.60%,"2,051","[18, 10402]",en,16.37,7.035,445,13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt0775539,['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 1309, 'logo_path': '/gdsheJrD3lznh3O2qEPBDn54Anq.png', 'name': 'Rainforest Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",75511123,114,160727.0,Stomp the Yard Collection,1.0,0.0,0.0,3.0,30.0,10.0,31119.0,2.0,5.0,5.8,1489049.0,3.5,7.0,5.2,6.0,4.0,2.0,2.0,14.0,0.0
472,1272,Sunshine,2007-04-05,"$242,964",6.60%,10,"[18, 878, 53]",en,38.493,6.957,3737,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0448134,['GB'],"[{'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 20478, 'logo_path': '/gSS2OBc6dRsK2ewRx5lcwnARrpl.png', 'name': 'Moving Picture Company', 'origin_country': 'GB'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 284, 'logo_path': '/6a26if3IKy7mlrQuGHHVp6ufQtF.png', 'name': 'DNA Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",34800000,107,,,1.0,0.0,0.0,22.0,109.0,8.5,2034.0,20.0,5.3,7.967,2036.0,4.0,4.0,6.8535,7.225,19.0,1.0,24.0,336.0,0.0
473,8363,Superbad,2007-03-20,"$33,052,411",27.20%,"2,948",[35],en,52.213,7.253,7222,20000000,"[{'id': 35, 'name': 'Comedy'}]",tt0829482,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 10105, 'logo_path': '/bN4tiAS8oNlHhIqq66KBPQ1Ekqh.png', 'name': 'Apatow Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",170800000,113,,,1.0,0.0,0.0,7.0,34.0,8.5,54733.0,9.0,6.5,7.0,54734.0,1.0,1.0,6.4,6.4,12.0,2.0,16.0,100.0,0.0
474,9408,Surf's Up,2007-06-08,"$17,640,249",30%,"3,528","[16, 35, 10751]",en,26.662,6.443,2468,85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0423294,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 30692, 'logo_path': '/4ZSWXR7TfxwJbXGcnOAf617AC3h.png', 'name': 'Sony Pictures Imageworks', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",149000000,85,436295.0,Surf's Up Collection,1.0,0.0,0.0,27.0,240.0,10.0,12905.0,6.0,7.6,7.971,1729244.0,2.0,34.0,6.1,7.971,12.0,9.0,4.0,40.0,0.0
475,13885,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-20,"$9,300,805",17.60%,"1,249","[18, 27]",en,40.968,7.185,5812,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0408236,"['US', 'GB']","[{'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 11084, 'logo_path': None, 'name': 'Parkes/MacDonald Productions', 'origin_country': 'US'}, {'id': 80, 'logo_path': '/i6B0AIrUESLt5Fm6MOPXmuPhsvA.png', 'name': 'The Zanuck Company', 'origin_country': 'US'}, {'id': 98660, 'logo_path': None, 'name': 'Dombey Street Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",152000000,116,,,1.0,0.0,0.0,48.0,243.0,10.0,510.0,55.0,6.9,7.9,52154.0,58.0,366.0,6.6,9.25,8.0,6.0,19.0,78.0,0.0
476,10760,Sydney White,2007-09-21,"$5,196,380",43.70%,"2,104",[35],en,90.367,6.5,1025,16500000,"[{'id': 35, 'name': 'Comedy'}]",tt0815244,['US'],"[{'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13620075,108,,,1.0,0.0,0.0,10.0,46.0,8.1,54597.0,6.0,7.1,7.5,66529.0,,0.0,,,7.0,1.0,2.0,19.0,0.0
477,6535,Talk to Me,2007-07-13,"$391,000",-,33,[18],en,10.08,6.9,117,0,"[{'id': 18, 'name': 'Drama'}]",tt0796368,['US'],"[{'id': 1557, 'logo_path': '/ccz9bqCu3jSFKbPFnfWmjAKZLBL.png', 'name': 'The Mark Gordon Company', 'origin_country': 'US'}, {'id': 2095, 'logo_path': None, 'name': 'Pelagius Film', 'origin_country': ''}, {'id': 737, 'logo_path': '/dK1GZ1u4our8sJW0Sts1JHeNSLn.png', 'name': 'Sidney Kimmel Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4778376,118,,,1.0,0.0,0.0,23.0,175.0,8.8,51864.0,5.0,5.7,6.4,51865.0,5.0,10.0,5.1,6.8,11.0,3.0,2.0,26.0,0.0
478,4512,The Assassination of Jesse James by the Coward Robert Ford,2007-09-20,"$147,812",3.80%,5,"[18, 37]",en,22.034,7.0,2460,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt0443680,"['CA', 'US', 'GB']","[{'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 3997, 'logo_path': None, 'name': 'Alberta Film Entertainment', 'origin_country': 'CA'}, {'id': 11252, 'logo_path': None, 'name': 'Jesse Films Inc.', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",14711793,159,,,1.0,0.0,0.0,23.0,141.0,8.506,37618.0,4.0,6.7,6.7,39514.0,3.0,6.0,6.7,6.7,29.0,2.0,31.0,174.0,1.0
479,5172,The Astronaut Farmer,2007-02-23,"$4,454,319",40.50%,"2,155","[878, 12, 35, 18]",en,11.413,6.243,329,13000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0469263,['US'],"[{'id': 1861, 'logo_path': None, 'name': 'Polish Brothers Construction', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11130889,104,,,1.0,0.0,0.0,56.0,117.0,10.0,41887.0,5.0,6.6,7.1,41886.0,4.0,8.0,6.6,7.1,7.0,2.0,2.0,16.0,0.0
480,2503,The Bourne Ultimatum,2007-08-03,"$69,283,690",30.50%,"3,660","[28, 18, 9648, 53]",en,36.003,7.43,7585,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0440963,['US'],"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 862, 'logo_path': '/vdK6ZhC2CSW36j0VPEavRxOpbEg.png', 'name': 'The Kennedy/Marshall Company', 'origin_country': 'US'}, {'id': 11347, 'logo_path': None, 'name': 'Ludlum Entertainment', 'origin_country': ''}, {'id': 11348, 'logo_path': None, 'name': 'Motion Picture BETA Produktionsgesellschaft', 'origin_country': ''}, {'id': 11349, 'logo_path': None, 'name': 'Bourne Again', 'origin_country': ''}, {'id': 125334, 'logo_path': None, 'name': 'KanZaman Services', 'origin_country': ''}, {'id': 682, 'logo_path': None, 'name': 'Peninsula Films', 'origin_country': 'FR'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",442824138,115,31562.0,The Bourne Collection,3.0,1106.0,7.324,52.0,250.0,10.0,25598.0,17.0,6.2,7.324,25606.0,5.0,35.0,6.617,7.467,62.0,5.0,45.0,428.0,1.0
481,4413,The Brave One,2007-09-12,"$13,471,488",36.60%,"2,755","[80, 18, 53]",en,11.93,6.585,952,70000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0476964,['US'],"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",69766619,122,,,1.0,0.0,0.0,41.0,214.0,10.0,17016.0,41.0,6.1,7.383,37160.0,31.0,62.0,5.0,6.0,21.0,5.0,19.0,154.0,0.0
482,7350,The Bucket List,2007-12-25,"$335,837",0.40%,16,"[18, 35]",en,22.044,7.2,3733,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0825232,['US'],"[{'id': 17049, 'logo_path': None, 'name': 'Two Ton Films', 'origin_country': ''}, {'id': 70994, 'logo_path': None, 'name': 'Zadan / Meron Productions', 'origin_country': ''}, {'id': 86256, 'logo_path': None, 'name': 'Reiner / Greisman Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",175400000,97,,,1.0,0.0,0.0,24.0,228.0,10.0,3026.0,32.0,6.543,7.856,1752973.0,5.0,10.0,6.05,6.649,16.0,2.0,14.0,80.0,0.0
483,10759,The Comebacks,2007-10-19,"$5,554,594",41.60%,"2,812",[35],en,32.351,4.9,149,15000000,"[{'id': 35, 'name': 'Comedy'}]",tt0790804,['US'],"[{'id': 2890, 'logo_path': '/sylRB38BNx3YFW3T6qV9RAXH3UU.png', 'name': 'Fox Atomic', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13500000,107,,,1.0,0.0,0.0,32.0,138.0,9.1,66512.0,6.0,5.119,6.348,66517.0,1.0,2.0,5.782,5.782,12.0,6.0,1.0,41.0,0.0
484,14636,The Condemned,2007-04-27,"$3,807,595",51.70%,"2,310","[28, 53]",en,16.272,6.1,775,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0443473,['US'],"[{'id': 2940, 'logo_path': None, 'name': 'Condemned Productions', 'origin_country': ''}, {'id': 2941, 'logo_path': None, 'name': 'Sidestreet Entertainment', 'origin_country': ''}, {'id': 10339, 'logo_path': '/dU7bjpBabgAd6R8INdVAyCjQ70w.png', 'name': 'WWE Studios', 'origin_country': 'US'}, {'id': 43842, 'logo_path': None, 'name': 'Colossal Entertainment', 'origin_country': ''}, {'id': 2953, 'logo_path': '/yktBfQDFq75HtbHjhRkwj1nsZX7.png', 'name': 'New Wave Entertainment', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8600000,113,375228.0,The Condemned Collection,1.0,0.0,0.0,26.0,225.0,10.0,83985.0,2.0,5.6,5.6,64735.0,11.0,22.0,5.0275,6.2,32.0,2.0,30.0,203.0,0.0
485,4538,The Darjeeling Limited,2007-09-07,"$134,938",1.10%,2,"[12, 18, 35]",en,23.78,7.162,3516,16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0838221,['US'],"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 212773, 'logo_path': None, 'name': 'Collage', 'origin_country': ''}, {'id': 23449, 'logo_path': None, 'name': 'American Empirical Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24377151,92,,,1.0,0.0,0.0,25.5,94.0,8.5,5655.0,15.0,7.1,7.484,17881.0,21.0,42.0,7.0105,9.0,37.0,3.0,18.0,130.0,0.0
486,13680,The Game Plan,2007-09-28,"$22,950,971",25.30%,"3,103","[35, 10751]",en,32.763,6.487,2017,22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0492956,['US'],"[{'id': 80510, 'logo_path': None, 'name': 'Monkey Dance Productions', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 22881, 'logo_path': None, 'name': 'Mayhem Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",147880543,110,,,1.0,0.0,0.0,29.5,183.0,10.0,58375.0,6.0,5.8525,6.813,74938.0,14.0,14.0,6.2315,6.9,2.0,5.0,16.0,43.0,0.0
487,2268,The Golden Compass,2007-12-04,"$26,125,000",-,"3,528","[12, 14]",en,45.914,6.069,4478,180000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt0385752,"['GB', 'US']","[{'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1938, 'logo_path': '/Tmc9JLmLPTSQUgsMP4BjCN8Off.png', 'name': 'Scholastic Productions', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",372200000,113,,,1.0,0.0,0.0,24.0,107.0,10.0,3288.0,12.0,6.0809999999999995,6.674,3288.0,7.5,15.0,6.162,6.674,19.0,2.0,19.0,169.0,1.0
